-51.18,0.21,
-51.48,0.45,
-51.88,0.35,
-52.08,0.67,
-52.34,1.52,
-52.53,0.40,
-52.57,0.18,
-52.55,0.08,
-52.56,0.27,
-52.48,-0.17,
-52.25,0.28,
-52.03,0.33,
-51.69,0.09,
-51.33,0.12,
-50.88,0.11,
-50.44,-0.29,
-49.82,-0.08,
-49.09,0.08,
-48.60,-0.86,
-47.78,-0.28,
-47.03,0.00,
-46.18,-0.06,
-45.28,0.07,
-44.48,0.32,
-43.60,-0.17,
-42.51,-0.47,
-41.52,-0.13,
-40.40,-0.27,
-39.23,-0.36,
-38.07,-0.37,
-36.84,-0.79,
-35.19,-0.36,
-33.95,-0.43,
-32.41,0.00,
-31.20,-0.15,
-30.19,-0.15,
-28.85,-0.15,
-27.56,-0.13,
-26.54,-0.14,
-25.58,-0.30,
-24.42,-0.10,
-23.21,-0.64,
-22.37,-0.48,
-20.97,-0.14,
-20.14,-0.08,
-19.32,-0.26,
-18.76,-0.29,
-17.75,-0.07,
-16.73,-0.31,
-15.76,-0.30,
-14.82,-0.37,
-13.89,-0.30,
-13.06,1.17,
-12.23,-1.00,
-10.13,1.59,
-9.92,0.00,
-9.62,0.00,
-9.27,0.21,
-9.11,0.06,
-8.70,-0.21,
-8.41,-0.30,
-8.15,-0.10,
-7.97,-0.12,
-7.76,-0.28,
-7.66,-0.11,
-7.47,0.12,
-7.45,0.08,
-7.53,-0.44,
-7.71,-0.22,
-7.85,0.26,
-8.22,0.08,
-8.68,0.08,
-8.87,0.11,
-9.18,-0.18,
-9.56,-0.29,
-9.90,-0.14,
-10.22,0.16,
-10.73,0.00,
-11.33,0.00,
-12.12,0.00,
-12.64,0.19,
-13.37,0.19,
-14.01,-0.60,
-15.10,1.18,
-15.80,-0.51,
-16.57,-0.57,
-17.23,-0.32,
-18.00,-0.35,
-18.85,-0.43,
-19.66,0.00,
-20.31,-0.08,
-20.51,-0.32,
-21.26,0.45,
-22.42,0.47,
-23.34,0.77,
-23.79,-0.46,
-24.90,0.80,
-25.47,-0.08,
-26.18,-0.26,
-27.05,-0.29,
-27.95,-0.25,
-28.85,-0.05,
-29.70,0.00,
-30.54,0.12,
-31.44,0.15,
-32.29,0.28,
-33.25,0.00,
-34.06,0.19,
-34.87,0.14,
-35.54,0.17,
-36.46,0.06,
-37.37,-0.08,
-38.24,0.06,
-38.92,0.00,
-39.40,0.16,
-39.78,0.07,
-39.78,0.00,
-39.79,0.08,
-39.88,0.32,
-39.89,0.28,
-39.99,0.31,
-40.17,0.00,
-40.39,-0.15,
-40.87,-0.20,
-41.43,-0.14,
-41.95,-0.10,
-42.72,-0.67,
-43.25,0.18,
-43.71,-0.60,
-44.27,-0.77,
-44.83,0.16,
-45.16,-0.09,
-45.57,0.10,
-45.95,-0.24,
-46.39,-0.63,
-46.87,-0.31,
-47.19,-0.42,
-47.51,0.00,
-47.93,-0.46,
-48.18,-0.71,
-48.32,-0.82,
-50.41,-0.76,
-51.09,-0.21,
-51.25,-0.16,
-51.92,-0.09,
-51.93,-0.15,
-52.16,-0.18,
-52.28,-0.07,
-52.37,0.00,
-52.25,0.12,
-52.14,0.73,
-51.68,0.42,
-51.69,0.33,
-51.63,0.98,
-51.66,1.04,
-51.71,0.93,
-51.87,0.92,
-52.05,0.41,
-52.20,0.37,
-52.48,0.14,
-52.82,0.08,
-53.25,0.21,
-53.68,0.09,
-54.11,0.13,
-54.54,0.13,
-54.87,0.00,
-55.25,0.00,
-55.70,0.00,
-55.95,0.00,
-56.33,0.05,
-56.65,-0.06,
-57.02,0.00,
-57.36,0.13,
